Number,City,Gender,Age,Income,Illness
102722,Mountain View,Male,59,149361,No
102723,Mountain View,Male,44,149775,No
102724,Mountain View,Male,39,122768,No
102725,Mountain View,Male,42,130148,No
102726,Mountain View,Male,45,124856,No
102727,Mountain View,Male,58,141366,Yes
102728,Mountain View,Female,37,106505,No
102729,Mountain View,Male,41,124226,No
102730,Mountain View,Male,45,150137,No
102731,Mountain View,Male,50,143530,No
102732,Mountain View,Male,33,140520,No
102733,Mountain View,Male,57,110626,No
102734,Mountain View,Female,28,114067,Yes
102735,Mountain View,Male,39,144229,No
102736,Mountain View,Male,57,153147,No
102737,Mountain View,Male,28,141262,No
102738,Mountain View,Female,54,138201,No
102739,Mountain View,Male,38,132796,Yes
102740,Mountain View,Female,29,128460,No
102741,Mountain View,Male,36,134418,No
102742,Mountain View,Female,29,122743,No
102743,Mountain View,Male,44,125398,No
102744,Mountain View,Female,32,135967,No
102745,Mountain View,Male,36,125624,No
102746,Mountain View,Male,30,137115,No
102747,Mountain View,Female,38,119796,No
102748,Mountain View,Female,62,132559,No
102749,Mountain View,Female,29,121705,No
102750,Mountain View,Male,46,139361,No
102751,Mountain View,Male,47,128617,No
102752,Mountain View,Male,36,147394,No
102753,Mountain View,Male,31,132209,No
102754,Mountain View,Female,56,110979,No
102755,Mountain View,Male,64,149549,No
102756,Mountain View,Female,30,144568,No
102757,Mountain View,Female,48,136584,No
102758,Mountain View,Male,31,143930,No
102759,Mountain View,Female,42,138042,Yes
102760,Mountain View,Female,39,130062,No
102761,Mountain View,Male,26,151924,No
102762,Mountain View,Male,34,138286,No
102763,Mountain View,Male,62,168911,No
102764,Mountain View,Female,38,134820,No
102765,Mountain View,Male,60,140724,No
102766,Mountain View,Female,41,138492,Yes
102767,Mountain View,Male,35,134679,No
102768,Mountain View,Male,38,140899,No
102769,Mountain View,Male,33,139319,No
102770,Mountain View,Male,44,147048,No
102771,Mountain View,Female,60,126048,No
102772,Mountain View,Female,38,124723,No
102773,Mountain View,Female,34,134586,No
102774,Mountain View,Male,48,138291,No
102775,Mountain View,Female,35,136843,No
102776,Mountain View,Female,54,127979,No
102777,Mountain View,Female,56,122583,No
102778,Mountain View,Male,65,152622,No
102779,Mountain View,Female,26,137213,No
102780,Mountain View,Male,50,137102,No
102781,Mountain View,Female,65,128743,No
102782,Mountain View,Male,47,132690,No
102783,Mountain View,Female,63,155591,Yes
102784,Mountain View,Male,59,132231,No
102785,Mountain View,Male,32,139488,No
102786,Mountain View,Male,53,141170,Yes
102787,Mountain View,Male,27,156129,No
102788,Mountain View,Female,46,132901,No
102789,Mountain View,Male,64,163141,No
102790,Mountain View,Male,62,146182,No
102791,Mountain View,Male,29,136185,No
102792,Mountain View,Female,52,116735,No
102793,Mountain View,Male,42,131012,No
102794,Mountain View,Male,37,138985,No
102795,Mountain View,Male,59,143911,No
102796,Mountain View,Male,51,130659,No
102797,Mountain View,Female,64,119517,No
102798,Mountain View,Female,27,130299,No
102799,Mountain View,Male,39,143499,No
102800,Mountain View,Female,60,127564,No
102801,Mountain View,Male,52,152294,No
102802,Mountain View,Female,37,135227,No
102803,Mountain View,Female,55,144062,No
102804,Mountain View,Female,37,132532,No
102805,Mountain View,Female,52,126563,No
102806,Mountain View,Male,64,130845,No
102807,Mountain View,Female,32,122307,No
116407,Boston,Female,57,87004,No
116408,Boston,Male,60,93196,No
116409,Boston,Male,25,112492,No
116410,Boston,Male,28,91910,No
116411,Boston,Female,51,85497,No
116412,Boston,Male,41,100492,Yes
116413,Boston,Male,45,89471,No
116414,Boston,Female,61,84864,No
116415,Boston,Male,26,103099,No
116416,Boston,Male,27,90038,No
116417,Boston,Female,25,75494,No
116418,Boston,Male,46,78287,No
116419,Boston,Female,31,79864,No
116420,Boston,Male,46,99881,Yes
116421,Boston,Male,63,90580,No
116422,Boston,Female,36,90379,No
116423,Boston,Male,37,93350,No
116424,Boston,Male,48,93105,No
116425,Boston,Male,29,79648,No
116426,Boston,Female,63,86329,No
116427,Boston,Male,54,98910,No
116428,Boston,Female,38,85664,No
116429,Boston,Male,54,113687,No
116430,Boston,Male,55,79977,No
116431,Boston,Male,33,71496,No
116432,Boston,Male,62,121610,No
116433,Boston,Male,31,95504,Yes
116434,Boston,Male,38,87072,No
116435,Boston,Male,57,96046,Yes
116436,Boston,Male,46,85160,No
116437,Boston,Male,46,107591,No
116438,Boston,Female,46,85654,No
116439,Boston,Male,48,91355,No
116440,Boston,Female,40,79351,No
116441,Boston,Male,64,94338,No
116442,Boston,Male,37,94710,No
116443,Boston,Male,55,102211,Yes
116444,Boston,Female,58,89970,No
116445,Boston,Male,58,86735,No
116446,Boston,Male,61,103946,No
116447,Boston,Male,56,85159,No
116448,Boston,Female,56,84015,No
116449,Boston,Male,64,91337,Yes
116450,Boston,Female,35,75294,No
116451,Boston,Female,45,94819,No
116452,Boston,Female,46,82394,No
116453,Boston,Male,61,96365,No
116454,Boston,Female,58,83325,No
116455,Boston,Female,47,87591,Yes
116456,Boston,Female,32,89177,No
116457,Boston,Male,33,81095,No
116458,Boston,Male,28,95209,Yes
116459,Boston,Female,34,89304,No
116460,Boston,Female,28,75398,No
116461,Boston,Male,29,92624,Yes
116462,Boston,Male,30,97499,No
116463,Boston,Female,26,85581,No
116464,Boston,Male,63,90657,No
116465,Boston,Female,42,105722,No
116466,Boston,Male,34,94432,No
116467,Boston,Female,60,75504,No
116468,Boston,Female,38,76753,No
116469,Boston,Male,44,86448,No
116470,Boston,Male,32,89665,No
116471,Boston,Male,55,107832,No
116472,Boston,Female,27,77215,No
116473,Boston,Male,59,105600,No
116474,Boston,Male,32,96083,No
116475,Boston,Female,28,105897,No
116476,Boston,Female,55,94077,No
116477,Boston,Female,39,78842,No
116478,Boston,Male,39,95149,No
116479,Boston,Female,50,89118,No
116480,Boston,Female,58,107604,Yes
116481,Boston,Male,31,89236,No
116482,Boston,Male,30,75985,No
116483,Boston,Female,45,94021,No
116484,Boston,Female,31,84380,No
116485,Boston,Female,27,86914,No
116486,Boston,Male,39,89080,No
116487,Boston,Male,30,81430,No
116488,Boston,Female,62,81462,No
116489,Boston,Female,54,59161,No
116490,Boston,Male,41,103707,No
116491,Boston,Female,50,80771,No
116492,Boston,Female,57,80894,No
116493,Boston,Female,51,68170,No
116494,Boston,Male,65,111145,Yes
116495,Boston,Female,27,76330,No
116496,Boston,Female,55,86631,No
116497,Boston,Male,50,83128,No
116498,Boston,Female,45,79364,No
116499,Boston,Male,55,87904,No
116500,Boston,Male,39,99113,No
116501,Boston,Female,50,88895,No
116502,Boston,Male,49,90579,No
116503,Boston,Male,45,88778,No
116504,Boston,Female,40,80183,No
116505,Boston,Female,52,85023,Yes
116506,Boston,Male,60,103362,No
116507,Boston,Male,31,82326,Yes
116508,Boston,Female,26,75341,No
116509,Boston,Female,41,99586,No
116510,Boston,Female,58,89375,No
116511,Boston,Male,35,92857,No
116512,Boston,Female,34,87171,No
116513,Boston,Female,61,80129,No
116514,Boston,Female,49,82345,No
116515,Boston,Male,40,104222,Yes
116516,Boston,Female,54,96378,No
124708,Washington D.C.,Male,38,62295,No
124709,Washington D.C.,Male,46,73817,No
124710,Washington D.C.,Male,54,84520,No
124711,Washington D.C.,Female,37,72309,No
124712,Washington D.C.,Female,26,71519,No
124713,Washington D.C.,Female,57,81752,No
124714,Washington D.C.,Male,28,70574,No
124715,Washington D.C.,Male,35,67363,No
124716,Washington D.C.,Male,44,81845,No
124717,Washington D.C.,Female,47,65176,No
124718,Washington D.C.,Female,55,60982,No
124719,Washington D.C.,Male,60,66025,Yes
124720,Washington D.C.,Male,53,81501,No
124721,Washington D.C.,Male,42,96397,No
124722,Washington D.C.,Female,37,63139,No
124723,Washington D.C.,Male,46,78815,Yes
124724,Washington D.C.,Male,34,62054,No
124725,Washington D.C.,Female,46,51194,No
124726,Washington D.C.,Male,48,60737,No
124727,Washington D.C.,Male,59,94459,Yes
124728,Washington D.C.,Male,52,92350,No
124729,Washington D.C.,Male,63,73715,No
124730,Washington D.C.,Female,29,78874,Yes
124731,Washington D.C.,Male,43,79858,No
124732,Washington D.C.,Male,39,78572,No
124733,Washington D.C.,Female,45,63668,No
124734,Washington D.C.,Male,54,76651,No
124735,Washington D.C.,Male,34,79580,No
124736,Washington D.C.,Female,32,65516,Yes
124737,Washington D.C.,Female,64,58698,No
124738,Washington D.C.,Male,47,86894,No
124739,Washington D.C.,Male,55,81155,No
124740,Washington D.C.,Male,60,52437,No
124741,Washington D.C.,Female,53,73640,No
124742,Washington D.C.,Male,47,84521,No
124743,Washington D.C.,Female,30,73387,No
124744,Washington D.C.,Male,30,73418,No
124745,Washington D.C.,Female,54,56930,No
124746,Washington D.C.,Male,30,87312,No
124747,Washington D.C.,Female,60,83979,No
124748,Washington D.C.,Male,58,75419,No
124749,Washington D.C.,Male,38,79587,No
124750,Washington D.C.,Male,65,77620,No
124751,Washington D.C.,Male,45,65865,No
124752,Washington D.C.,Female,41,57530,No
124753,Washington D.C.,Female,62,58863,No
124754,Washington D.C.,Male,59,58568,No
124755,Washington D.C.,Male,53,95858,No
124756,Washington D.C.,Male,51,74690,No
124757,Washington D.C.,Female,64,55833,No
124758,Washington D.C.,Male,42,87768,No
124759,Washington D.C.,Male,64,89396,No
124760,Washington D.C.,Female,56,66707,No
124761,Washington D.C.,Male,34,81891,No
124762,Washington D.C.,Male,57,75621,No
124763,Washington D.C.,Male,64,91536,No
124764,Washington D.C.,Female,50,66314,No
124765,Washington D.C.,Female,58,67682,No
124766,Washington D.C.,Male,32,68384,No
124767,Washington D.C.,Male,39,78563,No
124768,Washington D.C.,Female,60,64277,No
124769,Washington D.C.,Male,30,80595,No
124770,Washington D.C.,Female,57,59306,No
124771,Washington D.C.,Female,50,70355,No
124772,Washington D.C.,Female,54,69029,No
124773,Washington D.C.,Male,28,79185,No
124774,Washington D.C.,Female,62,70772,Yes
124775,Washington D.C.,Female,39,69490,No
124776,Washington D.C.,Male,27,72029,No
124777,Washington D.C.,Female,38,62766,Yes
124778,Washington D.C.,Male,36,49257,No
124779,Washington D.C.,Male,45,87427,No
124780,Washington D.C.,Female,31,66656,No
124781,Washington D.C.,Female,42,51016,No
124782,Washington D.C.,Female,31,54301,No
124783,Washington D.C.,Female,56,62571,Yes
124784,Washington D.C.,Male,39,60316,No
124785,Washington D.C.,Female,44,68780,No
124786,Washington D.C.,Male,28,74099,No
124787,Washington D.C.,Male,43,66391,No
124788,Washington D.C.,Female,61,60785,No
124789,Washington D.C.,Female,31,76126,No
124790,Washington D.C.,Female,31,74036,No
124791,Washington D.C.,Female,30,63262,No
124792,Washington D.C.,Male,49,77334,No
124793,Washington D.C.,Male,27,65102,No
124794,Washington D.C.,Male,57,59942,No
124795,Washington D.C.,Female,35,71210,No
124796,Washington D.C.,Male,38,75839,No
124797,Washington D.C.,Male,41,61443,No
124798,Washington D.C.,Female,52,72159,No
124799,Washington D.C.,Male,62,80365,No
124800,Washington D.C.,Female,53,93737,No
124801,Washington D.C.,Male,42,87946,No
124802,Washington D.C.,Female,38,67619,No
124803,Washington D.C.,Female,64,59180,No
124804,Washington D.C.,Male,35,73706,No
124805,Washington D.C.,Male,60,79095,Yes
124806,Washington D.C.,Female,61,64690,No
124807,Washington D.C.,Female,50,61702,No
124808,Washington D.C.,Male,40,81178,No
124809,Washington D.C.,Male,27,68643,No
124810,Washington D.C.,Female,54,87193,No
124811,Washington D.C.,Female,43,61443,No
124812,Washington D.C.,Female,37,52420,No
124813,Washington D.C.,Male,62,69558,No
124814,Washington D.C.,Female,45,65816,No
124815,Washington D.C.,Male,57,74486,No
124816,Washington D.C.,Male,28,87352,Yes
124817,Washington D.C.,Female,36,60870,No
124818,Washington D.C.,Male,40,92000,No
124819,Washington D.C.,Male,39,81375,No
124820,Washington D.C.,Female,31,58229,No
124821,Washington D.C.,Male,37,57685,Yes
124822,Washington D.C.,Male,48,88258,No
124823,Washington D.C.,Male,37,68240,No
124824,Washington D.C.,Male,29,81532,No
124825,Washington D.C.,Male,63,79225,No
124826,Washington D.C.,Male,54,84659,No
124827,Washington D.C.,Male,53,74491,No
124828,Washington D.C.,Male,26,81162,No
124829,Washington D.C.,Female,44,65402,No
124830,Washington D.C.,Female,62,57850,No
124831,Washington D.C.,Female,33,74116,No
124832,Washington D.C.,Male,28,67586,No
124833,Washington D.C.,Male,62,86183,No
124834,Washington D.C.,Male,31,77844,No
124835,Washington D.C.,Male,42,74337,No
124836,Washington D.C.,Female,63,53715,Yes
124837,Washington D.C.,Male,37,88899,No
124838,Washington D.C.,Female,38,55501,No
124839,Washington D.C.,Male,59,70864,No
124840,Washington D.C.,Male,30,70340,No
124841,Washington D.C.,Female,50,57974,No
124842,Washington D.C.,Male,52,73354,No
124843,Washington D.C.,Male,26,74458,No
124844,Washington D.C.,Female,38,67139,No
124845,Washington D.C.,Male,28,84993,No
124846,Washington D.C.,Female,40,54590,No
124847,Washington D.C.,Female,54,87691,No
124848,Washington D.C.,Male,64,87172,No
124849,Washington D.C.,Male,35,75716,No
124850,Washington D.C.,Female,37,61087,No
124851,Washington D.C.,Female,27,52649,No
124852,Washington D.C.,Female,44,62171,No
124853,Washington D.C.,Female,51,55156,No
124854,Washington D.C.,Female,51,67855,No
124855,Washington D.C.,Female,63,78901,No
124856,Washington D.C.,Female,63,63608,No
124857,Washington D.C.,Male,44,77310,No
124858,Washington D.C.,Female,60,79122,No
124859,Washington D.C.,Male,50,79252,No
124860,Washington D.C.,Female,40,64950,No
124861,Washington D.C.,Female,43,65090,No
124862,Washington D.C.,Female,35,59948,No
124863,Washington D.C.,Female,29,55003,No
124864,Washington D.C.,Male,41,63738,Yes
124865,Washington D.C.,Male,50,84312,No
124866,Washington D.C.,Female,29,75491,No
124867,Washington D.C.,Female,48,80286,No
124868,Washington D.C.,Male,52,79688,No
124869,Washington D.C.,Female,60,69208,No
124870,Washington D.C.,Female,61,78753,No
124871,Washington D.C.,Female,41,58550,No
124872,Washington D.C.,Female,36,38314,No
124873,Washington D.C.,Female,47,71916,No
124874,Washington D.C.,Female,28,59668,No
124875,Washington D.C.,Male,58,77215,No
124876,Washington D.C.,Female,58,78463,No
124877,Washington D.C.,Female,44,61066,No
124878,Washington D.C.,Female,37,59234,No
124879,Washington D.C.,Male,59,90119,No
124880,Washington D.C.,Female,49,73343,No
124881,Washington D.C.,Female,49,60284,No
124882,Washington D.C.,Male,30,64737,No
124883,Washington D.C.,Female,26,55435,No
124884,Washington D.C.,Male,62,87202,No
124885,Washington D.C.,Female,58,74520,No
124886,Washington D.C.,Male,53,73206,No
124887,Washington D.C.,Female,61,70015,No
124888,Washington D.C.,Female,34,81843,No
124889,Washington D.C.,Male,50,62974,No
124890,Washington D.C.,Male,52,78459,No
124891,Washington D.C.,Male,27,80005,No
124892,Washington D.C.,Female,36,52801,No
124893,Washington D.C.,Male,41,79247,No
124894,Washington D.C.,Female,61,65238,No
124895,Washington D.C.,Male,44,81425,Yes
124896,Washington D.C.,Male,45,77833,No
124897,Washington D.C.,Female,27,49694,No
124898,Washington D.C.,Female,63,65294,No
124899,Washington D.C.,Male,29,55122,No
124900,Washington D.C.,Male,33,84377,No
124901,Washington D.C.,Male,39,87243,No
124902,Washington D.C.,Male,41,88556,No
124903,Washington D.C.,Female,38,77294,No
124904,Washington D.C.,Male,32,79012,Yes
124905,Washington D.C.,Female,63,77510,No
124906,Washington D.C.,Female,42,75599,No
124907,Washington D.C.,Male,29,65252,No
124908,Washington D.C.,Female,54,82611,No
124909,Washington D.C.,Male,47,60348,No
124910,Washington D.C.,Female,64,64865,No
124911,Washington D.C.,Female,37,72937,No
124912,Washington D.C.,Female,52,50316,No
124913,Washington D.C.,Male,29,73269,No
124914,Washington D.C.,Male,35,72814,No
124915,Washington D.C.,Male,50,79570,Yes
124916,Washington D.C.,Female,30,69235,No
124917,Washington D.C.,Male,36,91449,No
124918,Washington D.C.,Male,28,67586,No
124919,Washington D.C.,Female,53,60199,No
124920,Washington D.C.,Female,59,70442,No
124921,Washington D.C.,Male,46,72827,No
124922,Washington D.C.,Male,43,74212,No
124923,Washington D.C.,Female,38,79451,No
